player_price,fixed_round,player_position_1,player_position_2,player_position_3,player_position_4,status_mapped_ok,status_mapped_doubt,status_mapped_sanctioned,puntuacion_media_roll_avg_3,minutes_played_roll_avg_3,prediction_target_puntuacion_media_roll_avg,calculated_injury_severity,player_team_strength,recent_price_change_1,price_change_time_ratio,season,player
4720000,4,False,True,False,False,True,False,False,5.666666666666667,90.0,1.6666666666666667,0,293,100000,0.1638806948541462,2024,a-catena
4025000,5,False,True,False,False,False,False,True,3.3333333333333335,88.0,3.0,0,293,-695000,-0.5867950016886188,2024,a-catena
3330000,6,False,True,False,False,True,False,False,2.0,58.0,1.6666666666666667,0,293,-695000,-1.3200379867046534,2024,a-catena
3200000,7,False,True,False,False,True,False,False,0.6666666666666666,58.0,2.3333333333333335,0,293,-130000,-0.28831226436016855,2024,a-catena
3100000,8,False,True,False,False,True,False,False,1.6666666666666667,60.0,3.0,0,293,-100000,-0.4161464835622139,2024,a-catena
2920000,9,False,True,False,False,True,False,False,3.0,90.0,4.0,0,293,-180000,-0.3472222222222222,2024,a-catena
2430000,10,False,True,False,False,True,False,False,1.6666666666666667,90.0,3.6666666666666665,0,293,-490000,-0.42971147943523635,2024,a-catena
2300000,11,False,True,False,False,True,False,False,2.3333333333333335,90.0,5.666666666666667,0,293,-130000,-0.17195767195767195,2024,a-catena
2430000,12,False,True,False,False,True,False,False,3.0,90.0,5.666666666666667,0,293,130000,0.2507716049382716,2024,a-catena
2400000,13,False,True,False,False,True,False,False,4.0,90.0,4.666666666666667,0,293,-30000,-0.04830917874396135,2024,a-catena
1940000,14,False,True,False,False,True,False,False,3.6666666666666665,90.0,0.6666666666666666,0,293,-460000,-0.3594311611189248,2024,a-catena
2070000,15,False,True,False,False,True,False,False,5.666666666666667,90.0,0.0,0,293,130000,0.23914643119941134,2024,a-catena
1897500,16,False,True,False,False,False,False,True,5.666666666666667,90.0,1.0,0,293,-172500,-0.25285839929639403,2024,a-catena
1725000,17,False,True,False,False,True,False,False,4.666666666666667,60.0,2.0,0,293,-172500,-0.391156462585034,2024,a-catena
1552500,18,False,True,False,False,True,False,False,0.6666666666666666,30.0,2.3333333333333335,0,293,-172500,-0.33160322952710497,2024,a-catena
